Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
1891;Dantumadiel;18916;29-04-2020;12-05-2020;0;0;0;0;0;0
310;De Bilt;43124;29-04-2020;12-05-2020;29;67,2;1;2,3;8;18,6
1940;De Fryske Marren;51567;29-04-2020;12-05-2020;5;9,7;1;1,9;0;0
736;De Ronde Venen;44457;29-04-2020;12-05-2020;8;18;0;0;0;0
1690;De Wolden;24327;29-04-2020;12-05-2020;0;0;0;0;1;4,1
503;Delft;103659;29-04-2020;12-05-2020;15;14,5;0;0;3;2,9
10;Delfzijl;24666;29-04-2020;12-05-2020;1;4,1;1;4,1;0;0
400;Den Helder;56305;29-04-2020;12-05-2020;1;1,8;0;0;0;0
762;Deurne;32474;29-04-2020;12-05-2020;18;55,4;1;3,1;2;6,2
150;Deventer;100718;29-04-2020;12-05-2020;41;40,7;2;2;3;3
384;Diemen;30781;29-04-2020;12-05-2020;14;45,5;1;3,2;2;6,5
1774;Dinkelland;26470;29-04-2020;12-05-2020;2;7,6;1;3,8;0;0
221;Doesburg;11078;29-04-2020;12-05-2020;6;54,2;1;9;0;0
222;Doetinchem;58009;29-04-2020;12-05-2020;8;13,8;1;1,7;1;1,7
766;Dongen;26226;29-04-2020;12-05-2020;5;19,1;0;0;2;7,6
505;Dordrecht;119300;29-04-2020;12-05-2020;80;67,1;2;1,7;7;5,9
498;Drechterland;19717;29-04-2020;12-05-2020;1;5,1;0;0;0;0
1719;Drimmelen;27274;29-04-2020;12-05-2020;5;18,3;0;0;1;3,7
303;Dronten;41569;29-04-2020;12-05-2020;6;14,4;2;4,8;0;0
225;Druten;18918;29-04-2020;12-05-2020;4;21,1;0;0;0;0
226;Duiven;25124;29-04-2020;12-05-2020;3;11,9;0;0;0;0
1711;Echt-Susteren;31618;29-04-2020;12-05-2020;6;19;0;0;0;0
385;Edam-Volendam;36201;29-04-2020;12-05-2020;10;27,6;2;5,5;0;0
228;Ede;117166;29-04-2020;12-05-2020;14;11,9;1;0,9;0;0
317;Eemnes;9247;29-04-2020;12-05-2020;2;21,6;0;0;0;0
770;Eersel;19314;29-04-2020;12-05-2020;4;20,7;0;0;1;5,2
1903;Eijsden-Margraten;25753;29-04-2020;12-05-2020;15;58,2;1;3,9;3;11,6
772;Eindhoven;234456;29-04-2020;12-05-2020;52;22,2;8;3,4;11;4,7
230;Elburg;23161;29-04-2020;12-05-2020;12;51,8;1;4,3;0;0
114;Emmen;107055;29-04-2020;12-05-2020;7;6,5;0;0;0;0
388;Enkhuizen;18592;29-04-2020;12-05-2020;0;0;0;0;0;0
153;Enschede;159734;29-04-2020;12-05-2020;31;19,4;1;0,6;3;1,9
232;Epe;33186;29-04-2020;12-05-2020;9;27,1;1;3;3;9
233;Ermelo;27005;29-04-2020;12-05-2020;20;74,1;1;3,7;7;25,9
777;Etten-Leur;43880;29-04-2020;12-05-2020;15;34,2;0;0;4;9,1
779;Geertruidenberg;21538;29-04-2020;12-05-2020;3;13,9;0;0;0;0
1771;Geldrop-Mierlo;39733;29-04-2020;12-05-2020;8;20,1;0;0;2;5
1652;Gemert-Bakel;30725;29-04-2020;12-05-2020;10;32,5;2;6,5;0;0
907;Gennep;16924;29-04-2020;12-05-2020;2;11,8;0;0;0;0
784;Gilze en Rijen;26438;29-04-2020;12-05-2020;2;7,6;0;0;0;0
1924;Goeree-Overflakkee;50049;29-04-2020;12-05-2020;7;14;0;0;2;4
664;Goes;38080;29-04-2020;12-05-2020;0;0;0;0;1;2,6
785;Goirle;23906;29-04-2020;12-05-2020;2;8,4;1;4,2;0;0
1942;Gooise Meren;58041;29-04-2020;12-05-2020;7;12,1;0;0;0;0
512;Gorinchem;37009;29-04-2020;12-05-2020;9;24,3;1;2,7;0;0
513;Gouda;73443;29-04-2020;12-05-2020;13;17,7;3;4,1;4;5,4
786;Grave;12437;29-04-2020;12-05-2020;6;48,2;1;8;0;0
14;Groningen;232922;29-04-2020;12-05-2020;8;3,4;0;0;0;0
1729;Gulpen-Wittem;14176;29-04-2020;12-05-2020;4;28,2;0;0;1;7,1
158;Haaksbergen;24309;29-04-2020;12-05-2020;3;12,3;0;0;2;8,2
788;Haaren;14371;29-04-2020;12-05-2020;8;55,7;1;7;0;0
392;Haarlem;162961;29-04-2020;12-05-2020;22;13,5;1;0,6;5;3,1
394;Haarlemmermeer;156039;29-04-2020;12-05-2020;57;36,5;4;2,6;6;3,8
1655;Halderberge;30277;29-04-2020;12-05-2020;2;6,6;0;0;0;0
160;Hardenberg;60940;29-04-2020;12-05-2020;9;14,8;0;0;0;0
243;Harderwijk;48429;29-04-2020;12-05-2020;20;41,3;2;4,1;4;8,3
523;Hardinxveld-Giessendam;18295;29-04-2020;12-05-2020;3;16,4;1;5,5;0;0
72;Harlingen;15720;29-04-2020;12-05-2020;1;6,4;0;0;0;0
244;Hattem;12213;29-04-2020;12-05-2020;0;0;0;0;0;0
396;Heemskerk;39188;29-04-2020;12-05-2020;4;10,2;1;2,6;1;2,6
397;Heemstede;27239;29-04-2020;12-05-2020;1;3,7;0;0;1;3,7
246;Heerde;18587;29-04-2020;12-05-2020;12;64,6;3;16,1;3;16,1
74;Heerenveen;50494;29-04-2020;12-05-2020;6;11,9;0;0;0;0
398;Heerhugowaard;57592;29-04-2020;12-05-2020;4;6,9;1;1,7;0;0
917;Heerlen;87057;29-04-2020;12-05-2020;35;40,2;3;3,4;4;4,6
1658;Heeze-Leende;16150;29-04-2020;12-05-2020;2;12,4;0;0;0;0
399;Heiloo;23974;29-04-2020;12-05-2020;3;12,5;0;0;1;4,2
163;Hellendoorn;35923;29-04-2020;12-05-2020;17;47,3;0;0;2;5,6
530;Hellevoetsluis;40158;29-04-2020;12-05-2020;5;12,5;0;0;0;0
794;Helmond;92432;29-04-2020;12-05-2020;41;44,4;6;6,5;4;4,3
531;Hendrik-Ido-Ambacht;31204;29-04-2020;12-05-2020;12;38,5;1;3,2;1;3,2
164;Hengelo;81147;29-04-2020;12-05-2020;6;7,4;1;1,2;0;0
1966;Het Hogeland;47834;29-04-2020;12-05-2020;2;4,2;0;0;1;2,1
252;Heumen;16450;29-04-2020;12-05-2020;4;24,3;0;0;1;6,1
797;Heusden;44699;29-04-2020;12-05-2020;7;15,7;1;2,2;3;6,7
534;Hillegom;22208;29-04-2020;12-05-2020;4;18;0;0;0;0
798;Hilvarenbeek;15514;29-04-2020;12-05-2020;5;32,2;0;0;1;6,4
402;Hilversum;90883;29-04-2020;12-05-2020;30;33;2;2,2;8;8,8
1963;Hoeksche Waard;87461;29-04-2020;12-05-2020;39;44,6;2;2,3;3;3,4
1735;Hof van Twente;35013;29-04-2020;12-05-2020;4;11,4;0;0;0;0
1911;Hollands Kroon;48434;29-04-2020;12-05-2020;3;6,2;0;0;0;0
118;Hoogeveen;55697;29-04-2020;12-05-2020;9;16,2;0;0;0;0
405;Hoorn;73232;29-04-2020;12-05-2020;1;1,4;0;0;0;0
1507;Horst aan de Maas;42433;29-04-2020;12-05-2020;5;11,8;0;0;1;2,4
321;Houten;50146;29-04-2020;12-05-2020;9;17,9;0;0;1;2
406;Huizen;41273;29-04-2020;12-05-2020;22;53,3;2;4,8;3;7,3
677;Hulst;27556;29-04-2020;12-05-2020;0;0;0;0;0;0
353;IJsselstein;34110;29-04-2020;12-05-2020;14;41;0;0;2;5,9
1884;Kaag en Braassem;27300;29-04-2020;12-05-2020;1;3,7;0;0;0;0
166;Kampen;54340;29-04-2020;12-05-2020;21;38,6;0;0;0;0
678;Kapelle;12691;29-04-2020;12-05-2020;0;0;0;0;0;0
537;Katwijk;65754;29-04-2020;12-05-2020;15;22,8;0;0;2;3
928;Kerkrade;45744;29-04-2020;12-05-2020;32;70;5;10,9;7;15,3
1598;Koggenland;22752;29-04-2020;12-05-2020;2;8,8;0;0;0;0
542;Krimpen aan den IJssel;29533;29-04-2020;12-05-2020;6;20,3;0;0;2;6,8
1931;Krimpenerwaard;56319;29-04-2020;12-05-2020;15;26,6;0;0;3;5,3
1659;Laarbeek;22530;29-04-2020;12-05-2020;11;48,8;1;4,4;1;4,4
1685;Landerd;15730;29-04-2020;12-05-2020;8;50,9;0;0;0;0
882;Landgraaf;37457;29-04-2020;12-05-2020;6;16;0;0;1;2,7
415;Landsmeer;11492;29-04-2020;12-05-2020;1;8,7;0;0;0;0
416;Langedijk;28157;29-04-2020;12-05-2020;1;3,6;0;0;0;0
1621;Lansingerland;62396;29-04-2020;12-05-2020;11;17,6;0;0;0;0
417;Laren;11274;29-04-2020;12-05-2020;1;8,9;0;0;0;0
80;Leeuwarden;124058;29-04-2020;12-05-2020;3;2,4;0;0;0;0
546;Leiden;125174;29-04-2020;12-05-2020;15;12;0;0;2;1,6
547;Leiderdorp;27059;29-04-2020;12-05-2020;4;14,8;1;3,7;1;3,7
1916;Leidschendam-Voorburg;76553;29-04-2020;12-05-2020;14;18,3;1;1,3;5;6,5
995;Lelystad;78619;29-04-2020;12-05-2020;23;29,3;5;6,4;8;10,2
1640;Leudal;35896;29-04-2020;12-05-2020;4;11,1;0;0;3;8,4
327;Leusden;30399;29-04-2020;12-05-2020;3;9,9;0;0;1;3,3
1705;Lingewaard;46606;29-04-2020;12-05-2020;15;32,2;1;2,1;2;4,3
553;Lisse;22957;29-04-2020;12-05-2020;6;26,1;1;4,4;0;0
262;Lochem;33730;29-04-2020;12-05-2020;7;20,8;0;0;1;3
809;Loon op Zand;23407;29-04-2020;12-05-2020;3;12,8;0;0;0;0
331;Lopik;14471;29-04-2020;12-05-2020;5;34,6;0;0;1;6,9
24;Loppersum;9533;29-04-2020;12-05-2020;0;0;0;0;0;0
168;Losser;22685;29-04-2020;12-05-2020;1;4,4;0;0;0;0
263;Maasdriel;25034;29-04-2020;12-05-2020;7;28;0;0;2;8
1641;Maasgouw;23960;29-04-2020;12-05-2020;7;29,2;0;0;2;8,3
556;Maassluis;33216;29-04-2020;12-05-2020;7;21,1;1;3;0;0
935;Maastricht;121558;29-04-2020;12-05-2020;144;118,5;9;7,4;28;23
420;Medemblik;45104;29-04-2020;12-05-2020;1;2,2;0;0;0;0
938;Meerssen;18832;29-04-2020;12-05-2020;15;79,7;0;0;1;5,3
1948;Meierijstad;81197;29-04-2020;12-05-2020;36;44,3;1;1,2;5;6,2
119;Meppel;33902;29-04-2020;12-05-2020;1;2,9;0;0;0;0
687;Middelburg;48810;29-04-2020;12-05-2020;7;14,3;1;2;3;6,1
1842;Midden-Delfland;19344;29-04-2020;12-05-2020;3;15,5;0;0;0;0
1731;Midden-Drenthe;33182;29-04-2020;12-05-2020;2;6;0;0;0;0
1952;Midden-Groningen;60804;29-04-2020;12-05-2020;2;3,3;0;0;0;0
815;Mill en Sint Hubert;10941;29-04-2020;12-05-2020;2;18,3;0;0;1;9,1
1709;Moerdijk;37136;29-04-2020;12-05-2020;10;26,9;0;0;0;0
1978;Molenlanden;43931;29-04-2020;12-05-2020;9;20,5;0;0;2;4,6
1955;Montferland;36009;29-04-2020;12-05-2020;4;11,1;1;2,8;4;11,1
335;Montfoort;13920;29-04-2020;12-05-2020;4;28,7;0;0;1;7,2
944;Mook en Middelaar;7847;29-04-2020;12-05-2020;2;25,5;0;0;1;12,7
1740;Neder-Betuwe;24342;29-04-2020;12-05-2020;13;53,4;2;8,2;2;8,2
946;Nederweert;17022;29-04-2020;12-05-2020;0;0;0;0;0;0
356;Nieuwegein;63461;29-04-2020;12-05-2020;14;22,1;0;0;0;0
569;Nieuwkoop;28809;29-04-2020;12-05-2020;1;3,5;0;0;0;0
267;Nijkerk;43176;29-04-2020;12-05-2020;3;6,9;0;0;0;0
268;Nijmegen;177698;29-04-2020;12-05-2020;44;24,8;2;1,1;9;5,1
1930;Nissewaard;85237;29-04-2020;12-05-2020;17;19,9;3;3,5;2;2,3
1970;Noardeast-Frysl̢n;45251;29-04-2020;12-05-2020;2;4,4;0;0;0;0
1695;Noord-Beveland;7395;29-04-2020;12-05-2020;1;13,5;0;0;0;0
1699;Noordenveld;31242;29-04-2020;12-05-2020;0;0;0;0;0;0
171;Noordoostpolder;47262;29-04-2020;12-05-2020;10;21,2;0;0;1;2,1
575;Noordwijk;43528;29-04-2020;12-05-2020;6;13,8;2;4,6;0;0
820;Nuenen, Gerwen en Nederwetten;23379;29-04-2020;12-05-2020;8;34,2;1;4,3;1;4,3
302;Nunspeet;27845;29-04-2020;12-05-2020;22;79;2;7,2;0;0
579;Oegstgeest;24843;29-04-2020;12-05-2020;3;12,1;0;0;0;0
823;Oirschot;18723;29-04-2020;12-05-2020;1;5,3;0;0;2;10,7
824;Oisterwijk;26241;29-04-2020;12-05-2020;3;11,4;2;7,6;2;7,6
1895;Oldambt;38213;29-04-2020;12-05-2020;1;2,6;0;0;0;0
269;Oldebroek;23645;29-04-2020;12-05-2020;11;46,5;0;0;3;12,7
173;Oldenzaal;31832;29-04-2020;12-05-2020;2;6,3;0;0;0;0
1773;Olst-Wijhe;18251;29-04-2020;12-05-2020;4;21,9;0;0;0;0
175;Ommen;18007;29-04-2020;12-05-2020;1;5,6;0;0;0;0
1586;Oost Gelre;29623;29-04-2020;12-05-2020;4;13,5;2;6,8;1;3,4
826;Oosterhout;55990;29-04-2020;12-05-2020;19;33,9;3;5,4;3;5,4
85;Ooststellingwerf;25472;29-04-2020;12-05-2020;0;0;0;0;0;0
431;Oostzaan;9733;29-04-2020;12-05-2020;0;0;0;0;1;10,3
432;Opmeer;11837;29-04-2020;12-05-2020;0;0;0;0;0;0
86;Opsterland;29742;29-04-2020;12-05-2020;0;0;0;0;0;0
828;Oss;91932;29-04-2020;12-05-2020;21;22,8;0;0;1;1,1
1509;Oude IJsselstreek;39392;29-04-2020;12-05-2020;4;10,2;1;2,5;0;0
437;Ouder-Amstel;14029;29-04-2020;12-05-2020;3;21,4;0;0;0;0
589;Oudewater;10226;29-04-2020;12-05-2020;3;29,3;1;9,8;0;0
1734;Overbetuwe;47909;29-04-2020;12-05-2020;7;14,6;0;0;1;2,1
590;Papendrecht;32133;29-04-2020;12-05-2020;6;18,7;1;3,1;0;0
1894;Peel en Maas;43420;29-04-2020;12-05-2020;6;13,8;1;2,3;2;4,6
765;Pekela;12199;29-04-2020;12-05-2020;0;0;0;0;0;0
1926;Pijnacker-Nootdorp;55329;29-04-2020;12-05-2020;9;16,3;2;3,6;3;5,4
439;Purmerend;81233;29-04-2020;12-05-2020;12;14,8;0;0;3;3,7
273;Putten;24113;29-04-2020;12-05-2020;3;12,4;0;0;0;0
177;Raalte;37709;29-04-2020;12-05-2020;9;23,9;1;2,7;1;2,7
703;Reimerswaal;22728;29-04-2020;12-05-2020;1;4,4;0;0;0;0
274;Renkum;31404;29-04-2020;12-05-2020;3;9,6;0;0;0;0
339;Renswoude;5448;29-04-2020;12-05-2020;0;0;0;0;0;0
1667;Reusel-De Mierden;13110;29-04-2020;12-05-2020;2;15,3;1;7,6;0;0
275;Rheden;43736;29-04-2020;12-05-2020;39;89,2;2;4,6;0;0
340;Rhenen;20125;29-04-2020;12-05-2020;9;44,7;1;5;2;9,9
597;Ridderkerk;46204;29-04-2020;12-05-2020;29;62,8;1;2,2;2;4,3
1742;Rijssen-Holten;38178;29-04-2020;12-05-2020;34;89,1;2;5,2;7;18,3
603;Rijswijk;54432;29-04-2020;12-05-2020;11;20,2;0;0;1;1,8
1669;Roerdalen;20572;29-04-2020;12-05-2020;1;4,9;0;0;0;0
957;Roermond;58254;29-04-2020;12-05-2020;6;10,3;0;0;2;3,4
1674;Roosendaal;77226;29-04-2020;12-05-2020;15;19,4;0;0;2;2,6
599;Rotterdam;651376;29-04-2020;12-05-2020;277;42,5;38;5,8;60;9,2
277;Rozendaal;1705;29-04-2020;12-05-2020;0;0;0;0;0;0
840;Rucphen;22873;29-04-2020;12-05-2020;12;52,5;1;4,4;2;8,7
518;s-Gravenhage;545163;29-04-2020;12-05-2020;183;33,6;20;3,7;37;6,8
441;Schagen;46482;29-04-2020;12-05-2020;2;4,3;0;0;3;6,5
279;Scherpenzeel;9880;29-04-2020;12-05-2020;4;40,5;0;0;0;0
606;Schiedam;78739;29-04-2020;12-05-2020;32;40,6;9;11,4;7;8,9
88;Schiermonnikoog;947;29-04-2020;12-05-2020;0;0;0;0;0;0
1676;Schouwen-Duiveland;33858;29-04-2020;12-05-2020;26;76,8;0;0;2;5,9
965;Simpelveld;10552;29-04-2020;12-05-2020;2;19;1;9,5;1;9,5
1702;Sint Anthonis;11672;29-04-2020;12-05-2020;1;8,6;0;0;1;8,6
845;Sint-Michielsgestel;29203;29-04-2020;12-05-2020;9;30,8;0;0;0;0
1883;Sittard-Geleen;92422;29-04-2020;12-05-2020;44;47,6;3;3,2;5;5,4
610;Sliedrecht;25217;29-04-2020;12-05-2020;5;19,8;1;4;1;4
1714;Sluis;23217;29-04-2020;12-05-2020;0;0;0;0;0;0
90;Smallingerland;56154;29-04-2020;12-05-2020;4;7,1;0;0;0;0
342;Soest;46607;29-04-2020;12-05-2020;4;8,6;1;2,1;2;4,3
847;Someren;19376;29-04-2020;12-05-2020;8;41,3;1;5,2;0;0
848;Son en Breugel;17321;29-04-2020;12-05-2020;1;5,8;0;0;0;0
37;Stadskanaal;31688;29-04-2020;12-05-2020;2;6,3;0;0;0;0
180;Staphorst;17144;29-04-2020;12-05-2020;4;23,3;0;0;0;0
532;Stede Broec;21734;29-04-2020;12-05-2020;1;4,6;0;0;0;0
851;Steenbergen;24501;29-04-2020;12-05-2020;9;36,7;0;0;2;8,2
1708;Steenwijkerland;44139;29-04-2020;12-05-2020;4;9,1;0;0;0;0
971;Stein;25000;29-04-2020;12-05-2020;7;28;0;0;0;0
1904;Stichtse Vecht;64928;29-04-2020;12-05-2020;12;18,5;1;1,5;2;3,1
1900;S̼dwest-Frysl̢n;89987;29-04-2020;12-05-2020;30;33,3;0;0;0;0
715;Terneuzen;54438;29-04-2020;12-05-2020;5;9,2;1;1,8;0;0
93;Terschelling;4889;29-04-2020;12-05-2020;0;0;0;0;0;0
448;Texel;13573;29-04-2020;12-05-2020;0;0;0;0;1;7,4
1525;Teylingen;37426;29-04-2020;12-05-2020;5;13,4;0;0;1;2,7
716;Tholen;25758;29-04-2020;12-05-2020;7;27,2;2;7,8;1;3,9
281;Tiel;42161;29-04-2020;12-05-2020;10;23,7;1;2,4;1;2,4
855;Tilburg;219800;29-04-2020;12-05-2020;55;25;1;0,5;6;2,7
183;Tubbergen;21279;29-04-2020;12-05-2020;4;18,8;1;4,7;0;0
1700;Twenterand;33743;29-04-2020;12-05-2020;3;8,9;0;0;0;0
1730;Tynaarlo;33879;29-04-2020;12-05-2020;1;3;0;0;0;0
737;Tytsjerksteradiel;32046;29-04-2020;12-05-2020;0;0;0;0;0;0
856;Uden;42122;29-04-2020;12-05-2020;7;16,6;0;0;1;2,4
450;Uitgeest;13649;29-04-2020;12-05-2020;1;7,3;0;0;0;0
451;Uithoorn;29466;29-04-2020;12-05-2020;1;3,4;0;0;0;0
184;Urk;21033;29-04-2020;12-05-2020;10;47,5;1;4,8;0;0
344;Utrecht;357694;29-04-2020;12-05-2020;119;33,3;15;4,2;23;6,4
1581;Utrechtse Heuvelrug;49601;29-04-2020;12-05-2020;8;16,1;0;0;1;2
981;Vaals;10099;29-04-2020;12-05-2020;2;19,8;0;0;0;0
994;Valkenburg aan de Geul;16360;29-04-2020;12-05-2020;11;67,2;0;0;0;0
858;Valkenswaard;31200;29-04-2020;12-05-2020;16;51,3;0;0;3;9,6
47;Veendam;27387;29-04-2020;12-05-2020;0;0;0;0;0;0
345;Veenendaal;66491;29-04-2020;12-05-2020;10;15;0;0;0;0
717;Veere;21885;29-04-2020;12-05-2020;1;4,6;0;0;0;0
861;Veldhoven;45458;29-04-2020;12-05-2020;9;19,8;0;0;0;0
453;Velsen;68660;29-04-2020;12-05-2020;7;10,2;0;0;2;2,9
983;Venlo;101797;29-04-2020;12-05-2020;9;8,8;1;1;6;5,9
984;Venray;43604;29-04-2020;12-05-2020;2;4,6;0;0;1;2,3
1961;Vijfheerenlanden;56816;29-04-2020;12-05-2020;24;42,2;2;3,5;2;3,5
622;Vlaardingen;73445;29-04-2020;12-05-2020;22;30;4;5,4;7;9,5
96;Vlieland;1152;29-04-2020;12-05-2020;0;0;0;0;0;0
718;Vlissingen;44365;29-04-2020;12-05-2020;2;4,5;0;0;0;0
986;Voerendaal;12471;29-04-2020;12-05-2020;3;24,1;0;0;0;0
626;Voorschoten;25603;29-04-2020;12-05-2020;19;74,2;0;0;4;15,6
285;Voorst;24546;29-04-2020;12-05-2020;1;4,1;0;0;0;0
865;Vught;26554;29-04-2020;12-05-2020;2;7,5;0;0;2;7,5
1949;Waadhoeke;46079;29-04-2020;12-05-2020;9;19,5;0;0;2;4,3
866;Waalre;17454;29-04-2020;12-05-2020;1;5,7;0;0;0;0
867;Waalwijk;48620;29-04-2020;12-05-2020;8;16,5;0;0;2;4,1
627;Waddinxveen;29293;29-04-2020;12-05-2020;15;51,2;0;0;1;3,4
289;Wageningen;39673;29-04-2020;12-05-2020;2;5;0;0;0;0
629;Wassenaar;26214;29-04-2020;12-05-2020;5;19,1;0;0;3;11,4
852;Waterland;17422;29-04-2020;12-05-2020;0;0;0;0;1;5,7
988;Weert;50107;29-04-2020;12-05-2020;8;16;2;4;1;2
457;Weesp;19729;29-04-2020;12-05-2020;14;71;0;0;6;30,4
1960;West Betuwe;51198;29-04-2020;12-05-2020;13;25,4;1;2;2;3,9
668;West Maas en Waal;19320;29-04-2020;12-05-2020;5;25,9;1;5,2;1;5,2
1969;Westerkwartier;63375;29-04-2020;12-05-2020;2;3,2;0;0;0;0
1701;Westerveld;19460;29-04-2020;12-05-2020;0;0;0;0;0;0
293;Westervoort;14973;29-04-2020;12-05-2020;3;20;0;0;1;6,7
1950;Westerwolde;25796;29-04-2020;12-05-2020;0;0;0;0;0;0
1783;Westland;110357;29-04-2020;12-05-2020;13;11,8;2;1,8;2;1,8
98;Weststellingwerf;25916;29-04-2020;12-05-2020;2;7,7;0;0;0;0
614;Westvoorne;14728;29-04-2020;12-05-2020;2;13,6;0;0;0;0
189;Wierden;24440;29-04-2020;12-05-2020;5;20,5;0;0;0;0
296;Wijchen;41124;29-04-2020;12-05-2020;12;29,2;2;4,9;1;2,4
1696;Wijdemeren;24360;29-04-2020;12-05-2020;6;24,6;1;4,1;0;0
352;Wijk bij Duurstede;23910;29-04-2020;12-05-2020;0;0;0;0;0;0
294;Winterswijk;28865;29-04-2020;12-05-2020;3;10,4;0;0;0;0
873;Woensdrecht;21883;29-04-2020;12-05-2020;4;18,3;0;0;1;4,6
632;Woerden;52294;29-04-2020;12-05-2020;20;38,2;1;1,9;3;5,7
880;Wormerland;16299;29-04-2020;12-05-2020;3;18,4;0;0;0;0
351;Woudenberg;13362;29-04-2020;12-05-2020;1;7,5;0;0;0;0
479;Zaanstad;156711;29-04-2020;12-05-2020;44;28,1;5;3,2;5;3,2
297;Zaltbommel;28901;29-04-2020;12-05-2020;14;48,4;1;3,5;0;0
473;Zandvoort;17116;29-04-2020;12-05-2020;2;11,7;0;0;0;0
50;Zeewolde;22656;29-04-2020;12-05-2020;7;30,9;0;0;0;0
355;Zeist;64932;29-04-2020;12-05-2020;13;20;0;0;1;1,5
299;Zevenaar;43740;29-04-2020;12-05-2020;13;29,7;0;0;2;4,6
637;Zoetermeer;125283;29-04-2020;12-05-2020;19;15,2;2;1,6;2;1,6
638;Zoeterwoude;8611;29-04-2020;12-05-2020;3;34,8;0;0;0;0
1892;Zuidplas;43894;29-04-2020;12-05-2020;7;15,9;1;2,3;2;4,6
879;Zundert;21821;29-04-2020;12-05-2020;3;13,7;0;0;1;4,6
301;Zutphen;47942;29-04-2020;12-05-2020;18;37,5;5;10,4;3;6,3
1896;Zwartewaterland;22690;29-04-2020;12-05-2020;5;22;1;4,4;2;8,8
642;Zwijndrecht;44741;29-04-2020;12-05-2020;24;53,6;3;6,7;10;22,4
193;Zwolle;128831;29-04-2020;12-05-2020;17;13,2;0;0;1;0,8
796;'s-Hertogenbosch;155113;15-04-2020;28-04-2020;118;76,1;4;2,6;14;9
1680;Aa en Hunze;25453;15-04-2020;28-04-2020;3;11,8;0;0;0;0
358;Aalsmeer;31857;15-04-2020;28-04-2020;6;18,8;0;0;0;0
197;Aalten;27117;15-04-2020;28-04-2020;24;88,5;2;7,4;2;7,4
59;Achtkarspelen;27836;15-04-2020;28-04-2020;5;18;0;0;0;0
482;Alblasserdam;20165;15-04-2020;28-04-2020;11;54,5;2;9,9;1;5
613;Albrandswaard;25589;15-04-2020;28-04-2020;25;97,7;1;3,9;3;11,7
361;Alkmaar;109444;15-04-2020;28-04-2020;45;41,1;3;2,7;5;4,6
141;Almelo;73080;15-04-2020;28-04-2020;19;26;2;2,7;4;5,5
34;Almere;211840;15-04-2020;28-04-2020;128;60,4;15;7,1;10;4,7
484;Alphen aan den Rijn;111889;15-04-2020;28-04-2020;47;42;5;4,5;10;8,9
1723;Alphen-Chaam;10213;15-04-2020;28-04-2020;6;58,7;0;0;1;9,8
1959;Altena;55980;15-04-2020;28-04-2020;27;48,2;0;0;1;1,8
60;Ameland;3718;15-04-2020;28-04-2020;0;0;0;0;0;0
307;Amersfoort;157279;15-04-2020;28-04-2020;43;27,3;3;1,9;5;3,2
362;Amstelveen;91691;15-04-2020;28-04-2020;76;82,9;6;6,5;6;6,5
363;Amsterdam;872779;15-04-2020;28-04-2020;597;68,4;74;8,5;84;9,6
200;Apeldoorn;163829;15-04-2020;28-04-2020;149;90,9;13;7,9;16;9,8
3;Appingedam;11644;15-04-2020;28-04-2020;3;25,8;1;8,6;0;0
202;Arnhem;161368;15-04-2020;28-04-2020;69;42,8;6;3,7;8;5
106;Assen;68606;15-04-2020;28-04-2020;7;10,2;0;0;0;0
743;Asten;16734;15-04-2020;28-04-2020;19;113,5;3;17,9;4;23,9
744;Baarle-Nassau;6860;15-04-2020;28-04-2020;6;87,5;1;14,6;0;0
308;Baarn;24873;15-04-2020;28-04-2020;17;68,3;1;4;5;20,1
489;Barendrecht;48713;15-04-2020;28-04-2020;30;61,6;5;10,3;4;8,2
203;Barneveld;59077;15-04-2020;28-04-2020;25;42,3;5;8,5;1;1,7
888;Beek;15868;15-04-2020;28-04-2020;11;69,3;1;6,3;1;6,3
1954;Beekdaelen;35976;15-04-2020;28-04-2020;57;158,4;8;22,2;2;5,6
370;Beemster;10025;15-04-2020;28-04-2020;1;10;0;0;0;0
889;Beesel;13483;15-04-2020;28-04-2020;8;59,3;0;0;1;7,4
1945;Berg en Dal;34990;15-04-2020;28-04-2020;33;94,3;2;5,7;3;8,6
1724;Bergeijk;18638;15-04-2020;28-04-2020;12;64,4;2;10,7;0;0
893;Bergen (L.);13085;15-04-2020;28-04-2020;8;61,1;0;0;0;0
373;Bergen (NH.);29844;15-04-2020;28-04-2020;5;16,8;0;0;0;0
748;Bergen op Zoom;67489;15-04-2020;28-04-2020;40;59,3;0;0;4;5,9
1859;Berkelland;43748;15-04-2020;28-04-2020;32;73,1;0;0;5;11,4
1721;Bernheze;31247;15-04-2020;28-04-2020;50;160;5;16;11;35,2
753;Best;29985;15-04-2020;28-04-2020;15;50;0;0;3;10
209;Beuningen;25891;15-04-2020;28-04-2020;17;65,7;0;0;1;3,9
375;Beverwijk;41613;15-04-2020;28-04-2020;13;31,2;0;0;3;7,2
1728;Bladel;20395;15-04-2020;28-04-2020;10;49;2;9,8;1;4,9
376;Blaricum;11536;15-04-2020;28-04-2020;7;60,7;2;17,3;0;0
377;Bloemendaal;23570;15-04-2020;28-04-2020;6;25,5;1;4,2;1;4,2
