Datum,Gemeentenaam,Gemeentecode,Provincienaam,Type,Aantal_min,Aantal_max
2020-03-27,Dalfsen,148,Overijssel,Overleden,3.0,6.0
2020-03-27,Deventer,150,Overijssel,Overleden,3.0,6.0
2020-03-27,Enschede,153,Overijssel,Overleden,0.2,3.0
2020-03-27,Haaksbergen,158,Overijssel,Overleden,0.0,0.0
2020-03-27,Hardenberg,160,Overijssel,Overleden,0.0,0.0
2020-03-27,Hellendoorn,163,Overijssel,Overleden,0.0,0.0
2020-03-27,Hengelo,164,Overijssel,Overleden,0.2,3.0
2020-03-27,Kampen,166,Overijssel,Overleden,0.2,3.0
2020-03-27,Losser,168,Overijssel,Overleden,0.0,0.0
2020-03-27,Noordoostpolder,171,Flevoland,Overleden,0.2,3.0
2020-03-27,Oldenzaal,173,Overijssel,Overleden,3.0,6.0
2020-03-27,Ommen,175,Overijssel,Overleden,0.0,0.0
2020-03-27,Raalte,177,Overijssel,Overleden,0.0,0.0
2020-03-27,Staphorst,180,Overijssel,Overleden,0.0,0.0
2020-03-27,Tubbergen,183,Overijssel,Overleden,0.0,0.0
2020-03-27,Urk,184,Flevoland,Overleden,0.0,0.0
2020-03-27,Wierden,189,Overijssel,Overleden,0.0,0.0
2020-03-27,Zwolle,193,Overijssel,Overleden,3.0,6.0
2020-03-27,Aalten,197,Gelderland,Overleden,0.0,0.0
2020-03-27,Apeldoorn,200,Gelderland,Overleden,3.0,6.0
2020-03-27,Arnhem,202,Gelderland,Overleden,0.2,3.0
2020-03-27,Barneveld,203,Gelderland,Overleden,3.0,6.0
2020-03-27,Beuningen,209,Gelderland,Overleden,6.0,9.0
2020-03-27,Brummen,213,Gelderland,Overleden,3.0,6.0
2020-03-27,Buren,214,Gelderland,Overleden,0.0,0.0
2020-03-27,Culemborg,216,Gelderland,Overleden,6.0,9.0
2020-03-27,Doesburg,221,Gelderland,Overleden,9.0,14.0
2020-03-27,Doetinchem,222,Gelderland,Overleden,3.0,6.0
2020-03-27,Druten,225,Gelderland,Overleden,0.0,0.0
2020-03-27,Duiven,226,Gelderland,Overleden,0.0,0.0
2020-03-27,Ede,228,Gelderland,Overleden,0.2,3.0
2020-03-27,Elburg,230,Gelderland,Overleden,0.0,0.0
2020-03-27,Epe,232,Gelderland,Overleden,3.0,6.0
2020-03-27,Ermelo,233,Gelderland,Overleden,3.0,6.0
2020-03-27,Harderwijk,243,Gelderland,Overleden,3.0,6.0
2020-03-27,Hattem,244,Gelderland,Overleden,0.0,0.0
2020-03-27,Heerde,246,Gelderland,Overleden,9.0,14.0
2020-03-27,Heumen,252,Gelderland,Overleden,6.0,9.0
2020-03-27,Lochem,262,Gelderland,Overleden,0.0,0.0
2020-03-27,Maasdriel,263,Gelderland,Overleden,3.0,6.0
2020-03-27,Nijkerk,267,Gelderland,Overleden,0.2,3.0
2020-03-27,Nijmegen,268,Gelderland,Overleden,0.2,3.0
2020-03-27,Oldebroek,269,Gelderland,Overleden,6.0,9.0
2020-03-27,Putten,273,Gelderland,Overleden,0.0,0.0
2020-03-27,Renkum,274,Gelderland,Overleden,0.0,0.0
2020-03-27,Rheden,275,Gelderland,Overleden,9.0,14.0
2020-03-27,Rozendaal,277,Gelderland,Overleden,0.0,0.0
2020-03-27,Scherpenzeel,279,Gelderland,Overleden,0.0,0.0
2020-03-27,Tiel,281,Gelderland,Overleden,3.0,6.0
2020-03-27,Voorst,285,Gelderland,Overleden,0.0,0.0
2020-03-27,Wageningen,289,Gelderland,Overleden,0.0,0.0
2020-03-27,Westervoort,293,Gelderland,Overleden,0.0,0.0
2020-03-27,Winterswijk,294,Gelderland,Overleden,0.0,0.0
2020-03-27,Wijchen,296,Gelderland,Overleden,6.0,9.0
2020-03-27,Zaltbommel,297,Gelderland,Overleden,0.0,0.0
2020-03-27,Zevenaar,299,Gelderland,Overleden,0.2,3.0
2020-03-27,Zutphen,301,Gelderland,Overleden,3.0,6.0
2020-03-27,Nunspeet,302,Gelderland,Overleden,6.0,9.0
2020-03-27,Dronten,303,Flevoland,Overleden,0.2,3.0
2020-03-27,Amersfoort,307,Utrecht,Overleden,0.2,3.0
2020-03-27,Baarn,308,Utrecht,Overleden,0.0,0.0
2020-03-27,De Bilt,310,Utrecht,Overleden,0.0,0.0
2020-03-27,Bunnik,312,Utrecht,Overleden,0.0,0.0
2020-03-27,Bunschoten,313,Utrecht,Overleden,0.0,0.0
2020-03-27,Eemnes,317,Utrecht,Overleden,0.0,0.0
2020-03-27,Houten,321,Utrecht,Overleden,0.0,0.0
2020-03-27,Leusden,327,Utrecht,Overleden,6.0,9.0
2020-03-27,Lopik,331,Utrecht,Overleden,0.0,0.0
2020-03-27,Montfoort,335,Utrecht,Overleden,0.0,0.0
2020-03-27,Renswoude,339,Utrecht,Overleden,0.0,0.0
2020-03-27,Rhenen,340,Utrecht,Overleden,0.0,0.0
2020-03-27,Soest,342,Utrecht,Overleden,0.0,0.0
2020-03-27,Utrecht,344,Utrecht,Overleden,0.2,3.0
2020-03-27,Veenendaal,345,Utrecht,Overleden,0.2,3.0
2020-03-27,Woudenberg,351,Utrecht,Overleden,0.0,0.0
2020-03-27,Wijk bij Duurstede,352,Utrecht,Overleden,0.0,0.0
2020-03-27,IJsselstein,353,Utrecht,Overleden,9.0,14.0
2020-03-27,Zeist,355,Utrecht,Overleden,0.0,0.0
2020-03-27,Nieuwegein,356,Utrecht,Overleden,0.0,0.0
2020-03-27,Aalsmeer,358,Noord-Holland,Overleden,3.0,6.0
2020-03-27,Alkmaar,361,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Amstelveen,362,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Amsterdam,363,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Beemster,370,Noord-Holland,Overleden,9.0,14.0
2020-03-27,Bergen (NH.),373,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Beverwijk,375,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Blaricum,376,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Bloemendaal,377,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Castricum,383,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Diemen,384,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Edam-Volendam,385,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Enkhuizen,388,Noord-Holland,Overleden,3.0,6.0
2020-03-27,Haarlem,392,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Haarlemmermeer,394,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Heemskerk,396,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Heemstede,397,Noord-Holland,Overleden,3.0,6.0
2020-03-27,Heerhugowaard,398,Noord-Holland,Overleden,3.0,6.0
2020-03-27,Heiloo,399,Noord-Holland,Overleden,6.0,9.0
2020-03-27,Den Helder,400,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Hilversum,402,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Hoorn,405,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Huizen,406,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Landsmeer,415,Noord-Holland,Overleden,6.0,9.0
2020-03-27,Langedijk,416,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Laren,417,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Medemblik,420,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Oostzaan,431,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Opmeer,432,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Ouder-Amstel,437,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Purmerend,439,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Schagen,441,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Texel,448,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Uitgeest,450,Noord-Holland,Overleden,6.0,9.0
2020-03-27,Uithoorn,451,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Velsen,453,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Weesp,457,Noord-Holland,Overleden,3.0,6.0
2020-03-27,Zandvoort,473,Noord-Holland,Overleden,3.0,6.0
2020-03-27,Zaanstad,479,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Alblasserdam,482,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Alphen aan den Rijn,484,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,Barendrecht,489,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Drechterland,498,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Brielle,501,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Capelle aan den IJssel,502,Zuid-Holland,Overleden,3.0,6.0
2020-03-27,Delft,503,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Dordrecht,505,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,Gorinchem,512,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Gouda,513,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,'s-Gravenhage,518,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Hardinxveld-Giessendam,523,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Hellevoetsluis,530,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Hendrik-Ido-Ambacht,531,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Stede Broec,532,Noord-Holland,Overleden,3.0,6.0
2020-03-27,Hillegom,534,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Katwijk,537,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Krimpen aan den IJssel,542,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Leiden,546,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Leiderdorp,547,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Lisse,553,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Maassluis,556,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Nieuwkoop,569,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Noordwijk,575,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Oegstgeest,579,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Oudewater,589,Utrecht,Overleden,9.0,14.0
2020-03-27,Papendrecht,590,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Ridderkerk,597,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,Rotterdam,599,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,Rijswijk,603,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Schiedam,606,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,Sliedrecht,610,Zuid-Holland,Overleden,3.0,6.0
2020-03-27,Albrandswaard,613,Zuid-Holland,Overleden,3.0,6.0
2020-03-27,Westvoorne,614,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Vlaardingen,622,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Voorschoten,626,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Waddinxveen,627,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Wassenaar,629,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Woerden,632,Utrecht,Overleden,0.2,3.0
2020-03-27,Zoetermeer,637,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,Zoeterwoude,638,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Zwijndrecht,642,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,Borsele,654,Zeeland,Overleden,0.0,0.0
2020-03-27,Goes,664,Zeeland,Overleden,0.0,0.0
2020-03-27,West Maas en Waal,668,Gelderland,Overleden,3.0,6.0
2020-03-27,Hulst,677,Zeeland,Overleden,0.0,0.0
2020-03-27,Kapelle,678,Zeeland,Overleden,0.0,0.0
2020-03-27,Middelburg,687,Zeeland,Overleden,0.0,0.0
2020-03-27,Reimerswaal,703,Zeeland,Overleden,3.0,6.0
2020-03-27,Terneuzen,715,Zeeland,Overleden,0.2,3.0
2020-03-27,Tholen,716,Zeeland,Overleden,3.0,6.0
2020-03-27,Veere,717,Zeeland,Overleden,0.0,0.0
2020-03-27,Vlissingen,718,Zeeland,Overleden,0.0,0.0
2020-03-27,De Ronde Venen,736,Utrecht,Overleden,0.0,0.0
2020-03-27,Tytsjerksteradiel,737,Friesland,Overleden,0.0,0.0
2020-03-27,Asten,743,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Baarle-Nassau,744,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Bergen op Zoom,748,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Best,753,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Boekel,755,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,Boxmeer,756,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Boxtel,757,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Breda,758,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Deurne,762,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Pekela,765,Groningen,Overleden,0.0,0.0
2020-03-27,Dongen,766,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Eersel,770,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Eindhoven,772,Noord-Brabant,Overleden,0.2,3.0
2020-03-27,Etten-Leur,777,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Geertruidenberg,779,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Gilze en Rijen,784,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Goirle,785,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Grave,786,Noord-Brabant,Overleden,6.0,9.0
2020-03-27,Haaren,788,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,Helmond,794,Noord-Brabant,Overleden,6.0,9.0
2020-03-27,'s-Hertogenbosch,796,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Heusden,797,Noord-Brabant,Overleden,6.0,9.0
2020-03-27,Hilvarenbeek,798,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Loon op Zand,809,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Mill en Sint Hubert,815,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,"Nuenen, Gerwen en Nederwetten",820,Noord-Brabant,Overleden,6.0,9.0
2020-03-27,Oirschot,823,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Oisterwijk,824,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,Oosterhout,826,Noord-Brabant,Overleden,0.2,3.0
2020-03-27,Oss,828,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Rucphen,840,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Sint-Michielsgestel,845,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Someren,847,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Son en Breugel,848,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,Steenbergen,851,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Waterland,852,Noord-Holland,Overleden,3.0,6.0
2020-03-27,Tilburg,855,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,Uden,856,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,Valkenswaard,858,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Veldhoven,861,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Vught,865,Noord-Brabant,Overleden,6.0,9.0
2020-03-27,Waalre,866,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Waalwijk,867,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,Woensdrecht,873,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Zundert,879,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Wormerland,880,Noord-Holland,Overleden,6.0,9.0
2020-03-27,Landgraaf,882,Limburg,Overleden,0.2,3.0
2020-03-27,Beek,888,Limburg,Overleden,0.0,0.0
2020-03-27,Beesel,889,Limburg,Overleden,6.0,9.0
2020-03-27,Bergen (L.),893,Limburg,Overleden,0.0,0.0
2020-03-27,Brunssum,899,Limburg,Overleden,9.0,14.0
2020-03-27,Gennep,907,Limburg,Overleden,3.0,6.0
2020-03-27,Heerlen,917,Limburg,Overleden,9.0,14.0
2020-03-27,Kerkrade,928,Limburg,Overleden,6.0,9.0
2020-03-27,Maastricht,935,Limburg,Overleden,3.0,6.0
2020-03-27,Meerssen,938,Limburg,Overleden,9.0,14.0
2020-03-27,Mook en Middelaar,944,Limburg,Overleden,0.0,0.0
2020-03-27,Nederweert,946,Limburg,Overleden,3.0,6.0
2020-03-27,Roermond,957,Limburg,Overleden,3.0,6.0
2020-03-27,Simpelveld,965,Limburg,Overleden,0.0,0.0
2020-03-27,Stein,971,Limburg,Overleden,9.0,14.0
2020-03-27,Vaals,981,Limburg,Overleden,0.0,0.0
2020-03-27,Venlo,983,Limburg,Overleden,6.0,9.0
2020-03-27,Venray,984,Limburg,Overleden,6.0,9.0
2020-03-27,Voerendaal,986,Limburg,Overleden,6.0,9.0
2020-03-27,Weert,988,Limburg,Overleden,3.0,6.0
2020-03-27,Valkenburg aan de Geul,994,Limburg,Overleden,0.0,0.0
2020-03-27,Lelystad,995,Flevoland,Overleden,3.0,6.0
2020-03-27,Horst aan de Maas,1507,Limburg,Overleden,9.0,14.0
2020-03-27,Oude IJsselstreek,1509,Gelderland,Overleden,0.0,0.0
2020-03-27,Teylingen,1525,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Utrechtse Heuvelrug,1581,Utrecht,Overleden,0.0,0.0
2020-03-27,Oost Gelre,1586,Gelderland,Overleden,0.0,0.0
2020-03-27,Koggenland,1598,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Lansingerland,1621,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Leudal,1640,Limburg,Overleden,9.0,14.0
2020-03-27,Maasgouw,1641,Limburg,Overleden,6.0,9.0
2020-03-27,Gemert-Bakel,1652,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Halderberge,1655,Noord-Brabant,Overleden,3.0,6.0
2020-03-27,Heeze-Leende,1658,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Laarbeek,1659,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,Reusel-De Mierden,1667,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Roerdalen,1669,Limburg,Overleden,0.0,0.0
2020-03-27,Roosendaal,1674,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Schouwen-Duiveland,1676,Zeeland,Overleden,0.0,0.0
2020-03-27,Aa en Hunze,1680,Drenthe,Overleden,0.0,0.0
2020-03-27,Borger-Odoorn,1681,Drenthe,Overleden,0.0,0.0
2020-03-27,Cuijk,1684,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Landerd,1685,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,De Wolden,1690,Drenthe,Overleden,0.0,0.0
2020-03-27,Noord-Beveland,1695,Zeeland,Overleden,0.0,0.0
2020-03-27,Wijdemeren,1696,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Noordenveld,1699,Drenthe,Overleden,3.0,6.0
2020-03-27,Twenterand,1700,Overijssel,Overleden,0.0,0.0
2020-03-27,Westerveld,1701,Drenthe,Overleden,3.0,6.0
2020-03-27,Sint Anthonis,1702,Noord-Brabant,Overleden,6.0,9.0
2020-03-27,Lingewaard,1705,Gelderland,Overleden,0.2,3.0
2020-03-27,Cranendonck,1706,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Steenwijkerland,1708,Overijssel,Overleden,0.0,0.0
2020-03-27,Moerdijk,1709,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Echt-Susteren,1711,Limburg,Overleden,14.0,56.0
2020-03-27,Sluis,1714,Zeeland,Overleden,6.0,9.0
2020-03-27,Drimmelen,1719,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Bernheze,1721,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,Alphen-Chaam,1723,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Bergeijk,1724,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,Bladel,1728,Noord-Brabant,Overleden,9.0,14.0
2020-03-27,Gulpen-Wittem,1729,Limburg,Overleden,0.0,0.0
2020-03-27,Tynaarlo,1730,Drenthe,Overleden,0.0,0.0
2020-03-27,Midden-Drenthe,1731,Drenthe,Overleden,0.0,0.0
2020-03-27,Overbetuwe,1734,Gelderland,Overleden,3.0,6.0
2020-03-27,Hof van Twente,1735,Overijssel,Overleden,0.0,0.0
2020-03-27,Neder-Betuwe,1740,Gelderland,Overleden,3.0,6.0
2020-03-27,Rijssen-Holten,1742,Overijssel,Overleden,0.0,0.0
2020-03-27,Geldrop-Mierlo,1771,Noord-Brabant,Overleden,0.2,3.0
2020-03-27,Olst-Wijhe,1773,Overijssel,Overleden,3.0,6.0
2020-03-27,Dinkelland,1774,Overijssel,Overleden,3.0,6.0
2020-03-27,Westland,1783,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,Midden-Delfland,1842,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Berkelland,1859,Gelderland,Overleden,0.0,0.0
2020-03-27,Bronckhorst,1876,Gelderland,Overleden,0.0,0.0
2020-03-27,Sittard-Geleen,1883,Limburg,Overleden,9.0,14.0
2020-03-27,Kaag en Braassem,1884,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Dantumadiel,1891,Friesland,Overleden,0.0,0.0
2020-03-27,Zuidplas,1892,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Peel en Maas,1894,Limburg,Overleden,14.0,56.0
2020-03-27,Oldambt,1895,Groningen,Overleden,0.0,0.0
2020-03-27,Zwartewaterland,1896,Overijssel,Overleden,9.0,14.0
2020-03-27,Súdwest-Fryslân,1900,Friesland,Overleden,0.0,0.0
2020-03-27,Bodegraven-Reeuwijk,1901,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Eijsden-Margraten,1903,Limburg,Overleden,0.0,0.0
2020-03-27,Stichtse Vecht,1904,Utrecht,Overleden,3.0,6.0
2020-03-27,Hollands Kroon,1911,Noord-Holland,Overleden,0.2,3.0
2020-03-27,Leidschendam-Voorburg,1916,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Goeree-Overflakkee,1924,Zuid-Holland,Overleden,3.0,6.0
2020-03-27,Pijnacker-Nootdorp,1926,Zuid-Holland,Overleden,0.0,0.0
2020-03-27,Nissewaard,1930,Zuid-Holland,Overleden,3.0,6.0
2020-03-27,Krimpenerwaard,1931,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,De Fryske Marren,1940,Friesland,Overleden,0.2,3.0
2020-03-27,Gooise Meren,1942,Noord-Holland,Overleden,0.0,0.0
2020-03-27,Berg en Dal,1945,Gelderland,Overleden,3.0,6.0
2020-03-27,Meierijstad,1948,Noord-Brabant,Overleden,14.0,56.0
2020-03-27,Waadhoeke,1949,Friesland,Overleden,0.0,0.0
2020-03-27,Westerwolde,1950,Groningen,Overleden,0.0,0.0
2020-03-27,Midden-Groningen,1952,Groningen,Overleden,0.0,0.0
2020-03-27,Beekdaelen,1954,Limburg,Overleden,14.0,56.0
2020-03-27,Montferland,1955,Gelderland,Overleden,0.0,0.0
2020-03-27,Altena,1959,Noord-Brabant,Overleden,0.0,0.0
2020-03-27,West Betuwe,1960,Gelderland,Overleden,0.0,0.0
2020-03-27,Vijfheerenlanden,1961,Utrecht,Overleden,0.2,3.0
2020-03-27,Hoeksche Waard,1963,Zuid-Holland,Overleden,0.2,3.0
2020-03-27,Het Hogeland,1966,Groningen,Overleden,0.0,0.0
2020-03-27,Westerkwartier,1969,Groningen,Overleden,0.2,3.0
2020-03-27,Noardeast-Fryslân,1970,Friesland,Overleden,0.0,0.0
2020-03-27,Molenlanden,1978,Zuid-Holland,Overleden,0.0,0.0
2020-03-28,Appingedam,3,Groningen,Totaal,1.0,10.0
2020-03-28,Delfzijl,10,Groningen,Totaal,25.0,50.0
2020-03-28,Groningen,14,Groningen,Totaal,25.0,50.0
2020-03-28,Loppersum,24,Groningen,Totaal,10.0,25.0
2020-03-28,Almere,34,Flevoland,Totaal,10.0,25.0
2020-03-28,Stadskanaal,37,Groningen,Totaal,1.0,10.0
2020-03-28,Veendam,47,Groningen,Totaal,1.0,10.0
2020-03-28,Zeewolde,50,Flevoland,Totaal,25.0,50.0
2020-03-28,Achtkarspelen,59,Friesland,Totaal,1.0,10.0
2020-03-28,Ameland,60,Friesland,Totaal,0.0,0.0
2020-03-28,Harlingen,72,Friesland,Totaal,10.0,25.0
2020-03-28,Heerenveen,74,Friesland,Totaal,10.0,25.0
2020-03-28,Leeuwarden,80,Friesland,Totaal,10.0,25.0
2020-03-28,Ooststellingwerf,85,Friesland,Totaal,1.0,10.0
2020-03-28,Opsterland,86,Friesland,Totaal,10.0,25.0
2020-03-28,Schiermonnikoog,88,Friesland,Totaal,0.0,0.0
2020-03-28,Smallingerland,90,Friesland,Totaal,10.0,25.0
2020-03-28,Terschelling,93,Friesland,Totaal,0.0,0.0
2020-03-28,Vlieland,96,Friesland,Totaal,0.0,0.0
2020-03-28,Weststellingwerf,98,Friesland,Totaal,1.0,10.0
2020-03-28,Assen,106,Drenthe,Totaal,10.0,25.0
2020-03-28,Coevorden,109,Drenthe,Totaal,50.0,100.0
2020-03-28,Emmen,114,Drenthe,Totaal,10.0,25.0
2020-03-28,Hoogeveen,118,Drenthe,Totaal,10.0,25.0
2020-03-28,Meppel,119,Drenthe,Totaal,10.0,25.0
2020-03-28,Almelo,141,Overijssel,Totaal,10.0,25.0
2020-03-28,Borne,147,Overijssel,Totaal,50.0,100.0
2020-03-28,Dalfsen,148,Overijssel,Totaal,50.0,100.0
2020-03-28,Deventer,150,Overijssel,Totaal,25.0,50.0
2020-03-28,Enschede,153,Overijssel,Totaal,25.0,50.0
2020-03-28,Haaksbergen,158,Overijssel,Totaal,25.0,50.0
2020-03-28,Hardenberg,160,Overijssel,Totaal,25.0,50.0
2020-03-28,Hellendoorn,163,Overijssel,Totaal,25.0,50.0
2020-03-28,Hengelo,164,Overijssel,Totaal,25.0,50.0
2020-03-28,Kampen,166,Overijssel,Totaal,100.0,125.0
2020-03-28,Losser,168,Overijssel,Totaal,1.0,10.0
2020-03-28,Noordoostpolder,171,Flevoland,Totaal,10.0,25.0
2020-03-28,Oldenzaal,173,Overijssel,Totaal,50.0,100.0
2020-03-28,Ommen,175,Overijssel,Totaal,50.0,100.0
2020-03-28,Raalte,177,Overijssel,Totaal,25.0,50.0
2020-03-28,Staphorst,180,Overijssel,Totaal,25.0,50.0
2020-03-28,Tubbergen,183,Overijssel,Totaal,50.0,100.0
2020-03-28,Urk,184,Flevoland,Totaal,25.0,50.0
2020-03-28,Wierden,189,Overijssel,Totaal,25.0,50.0
2020-03-28,Zwolle,193,Overijssel,Totaal,50.0,100.0
2020-03-28,Aalten,197,Gelderland,Totaal,10.0,25.0
2020-03-28,Apeldoorn,200,Gelderland,Totaal,25.0,50.0
2020-03-28,Arnhem,202,Gelderland,Totaal,25.0,50.0
2020-03-28,Barneveld,203,Gelderland,Totaal,25.0,50.0
2020-03-28,Beuningen,209,Gelderland,Totaal,50.0,100.0
2020-03-28,Brummen,213,Gelderland,Totaal,10.0,25.0
2020-03-28,Buren,214,Gelderland,Totaal,25.0,50.0
2020-03-28,Culemborg,216,Gelderland,Totaal,50.0,100.0
2020-03-28,Doesburg,221,Gelderland,Totaal,50.0,100.0
2020-03-28,Doetinchem,222,Gelderland,Totaal,25.0,50.0
2020-03-28,Druten,225,Gelderland,Totaal,50.0,100.0
2020-03-28,Duiven,226,Gelderland,Totaal,10.0,25.0
