Gemeente,Aantal,id,Datum
Harderwijk,2,243,2020-03-13
Nijmegen,8,268,2020-03-13
Oldebroek,1,269,2020-03-13
Renkum,7,274,2020-03-13
Rheden,1,275,2020-03-13
Tiel,2,281,2020-03-13
Voorst,1,285,2020-03-13
Wijchen,3,296,2020-03-13
Zaltbommel,1,297,2020-03-13
Nunspeet,1,302,2020-03-13
Dronten,2,303,2020-03-13
Amersfoort,4,307,2020-03-13
De Bilt,11,310,2020-03-13
Houten,13,321,2020-03-13
Soest,8,342,2020-03-13
Utrecht,26,344,2020-03-13
Veenendaal,1,345,2020-03-13
Woudenberg,1,351,2020-03-13
Wijk bij Duurstede,2,352,2020-03-13
IJsselstein,1,353,2020-03-13
Zeist,4,355,2020-03-13
Aalsmeer,3,358,2020-03-13
Alkmaar,1,361,2020-03-13
Amstelveen,3,362,2020-03-13
Amsterdam,20,363,2020-03-13
Beverwijk,5,375,2020-03-13
Blaricum,1,376,2020-03-13
Bloemendaal,1,377,2020-03-13
Diemen,2,384,2020-03-13
Haarlem,4,392,2020-03-13
Heemskerk,1,396,2020-03-13
Heemstede,2,397,2020-03-13
Heiloo,2,399,2020-03-13
Den Helder,1,400,2020-03-13
Huizen,1,406,2020-03-13
Landsmeer,2,415,2020-03-13
Langedijk,3,416,2020-03-13
Purmerend,2,439,2020-03-13
Schagen,2,441,2020-03-13
Velsen,1,453,2020-03-13
Zaanstad,2,479,2020-03-13
Alphen aan den Rijn,4,484,2020-03-13
Barendrecht,1,489,2020-03-13
Delft,2,503,2020-03-13
Dordrecht,1,505,2020-03-13
Gouda,2,513,2020-03-13
's-Gravenhage,8,518,2020-03-13
Hardinxveld-Giessendam,5,523,2020-03-13
Hellevoetsluis,1,530,2020-03-13
Katwijk,1,537,2020-03-13
Krimpen aan den IJssel,1,542,2020-03-13
Leiden,4,546,2020-03-13
Nieuwkoop,1,569,2020-03-13
Noordwijk,2,575,2020-03-13
Oegstgeest,2,579,2020-03-13
Ridderkerk,1,597,2020-03-13
Rotterdam,20,599,2020-03-13
Albrandswaard,1,613,2020-03-13
Westvoorne,1,614,2020-03-13
Vlaardingen,1,622,2020-03-13
Waddinxveen,1,627,2020-03-13
Wassenaar,1,629,2020-03-13
Woerden,2,632,2020-03-13
Borsele,1,654,2020-03-13
Goes,2,664,2020-03-13
West Maas en Waal,2,668,2020-03-13
Reimerswaal,1,703,2020-03-13
Veere,1,717,2020-03-13
Vlissingen,2,718,2020-03-13
Bergen op Zoom,1,748,2020-03-13
Best,3,753,2020-03-13
Boekel,11,755,2020-03-13
Boxmeer,1,756,2020-03-13
Boxtel,1,757,2020-03-13
Breda,53,758,2020-03-13
Deurne,3,762,2020-03-13
Pekela,1,765,2020-03-13
Dongen,4,766,2020-03-13
Eersel,1,770,2020-03-13
Eindhoven,12,772,2020-03-13
Etten-Leur,6,777,2020-03-13
Geertruidenberg,1,779,2020-03-13
Gilze en Rijen,1,784,2020-03-13
Goirle,6,785,2020-03-13
Haaren,7,788,2020-03-13
Helmond,16,794,2020-03-13
's-Hertogenbosch,11,796,2020-03-13
Heusden,4,797,2020-03-13
Hilvarenbeek,5,798,2020-03-13
Loon op Zand,7,809,2020-03-13
"Nuenen, Gerwen en Nederwetten",1,820,2020-03-13
Oisterwijk,6,824,2020-03-13
Oosterhout,3,826,2020-03-13
Oss,3,828,2020-03-13
Sint-Michielsgestel,5,845,2020-03-13
Son en Breugel,2,848,2020-03-13
Waterland,1,852,2020-03-13
Tilburg,67,855,2020-03-13
Uden,25,856,2020-03-13
Veldhoven,1,861,2020-03-13
Vught,2,865,2020-03-13
Waalre,1,866,2020-03-13
Waalwijk,9,867,2020-03-13
Zundert,3,879,2020-03-13
Landgraaf,2,882,2020-03-13
Gennep,1,907,2020-03-13
Heerlen,2,917,2020-03-13
Maastricht,10,935,2020-03-13
Nederweert,1,946,2020-03-13
Roermond,1,957,2020-03-13
Simpelveld,2,965,2020-03-13
Stein,1,971,2020-03-13
Venlo,2,983,2020-03-13
Lelystad,3,995,2020-03-13
Horst aan de Maas,2,1507,2020-03-13
Utrechtse Heuvelrug,2,1581,2020-03-13
Lansingerland,4,1621,2020-03-13
Leudal,4,1640,2020-03-13
Gemert-Bakel,11,1652,2020-03-13
Heeze-Leende,1,1658,2020-03-13
Laarbeek,1,1659,2020-03-13
Roosendaal,2,1674,2020-03-13
Schouwen-Duiveland,2,1676,2020-03-13
Cuijk,2,1684,2020-03-13
Landerd,4,1685,2020-03-13
Lingewaard,2,1705,2020-03-13
Cranendonck,2,1706,2020-03-13
Moerdijk,1,1709,2020-03-13
Drimmelen,5,1719,2020-03-13
Bernheze,13,1721,2020-03-13
Bergeijk,1,1724,2020-03-13
Neder-Betuwe,3,1740,2020-03-13
Geldrop-Mierlo,2,1771,2020-03-13
Dinkelland,3,1774,2020-03-13
Bronckhorst,2,1876,2020-03-13
Sittard-Geleen,23,1883,2020-03-13
Peel en Maas,8,1894,2020-03-13
Zwartewaterland,2,1896,2020-03-13
S̼dwest-Frysl̢n,1,1900,2020-03-13
Bodegraven-Reeuwijk,1,1901,2020-03-13
Stichtse Vecht,6,1904,2020-03-13
Leidschendam-Voorburg,3,1916,2020-03-13
Goeree-Overflakkee,1,1924,2020-03-13
Pijnacker-Nootdorp,6,1926,2020-03-13
Nissewaard,1,1930,2020-03-13
Krimpenerwaard,3,1931,2020-03-13
De Fryske Marren,2,1940,2020-03-13
Gooise Meren,3,1942,2020-03-13
Berg en Dal,5,1945,2020-03-13
Meierijstad,25,1948,2020-03-13
Beekdaelen,8,1954,2020-03-13
Altena,8,1959,2020-03-13
West Betuwe,3,1960,2020-03-13
Vijfheerenlanden,2,1961,2020-03-13
Hoeksche Waard,1,1963,2020-03-13
